d__Bacteria.p__Firmicutes.c__Bacilli.o__Entomoplasmatales.f__Entomoplasmatales_Incertae_Sedis.g__Candidatus_Hepatoplasma	1.0126680229			-
d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Cetobacterium	3.40319778086			-
d__Bacteria.p__Patescibacteria.c__Saccharimonadia	2.93353192546			-
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium	3.41791533202	AD	3.2111056183	0.00149488367078
d__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales	5.21864067486	AD	4.7759348508	0.000156304296196
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__DTU089	2.73377922913			0.0369872247666
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_hallii_group	3.36675096307			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_eligens_group	3.48183219324			0.000171242853522
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_fissicatena_group	1.88579919477			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerofilum	1.37523000505			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae	3.46590398721			-
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella	4.5093275951			-
d__Bacteria.p__Fusobacteriota	3.43625323761			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG_010.g__UCG_010	2.81083125549			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	3.04227278901			0.00138791900348
d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39	2.13750946008			-
