Taxonomy	AD01	AD04	AD05	AD07	AD08	AD09	AD10	AD100	AD101	AD102	AD103	AD104	AD105	AD106	AD107	AD108	AD109	AD11	AD110	AD111	AD112	AD113	AD114	AD116	AD118	AD119	AD12	AD120	AD121	AD122	AD123	AD125	AD126	AD127	AD13	AD14	AD16	AD17	AD18	AD19	AD20	AD21	AD22	AD23	AD24	AD25	AD26	AD27	AD29	AD30	AD31	AD32	AD33	AD34	AD35	AD36	AD37	AD40	AD41	AD47	AD50	AD53	AD54	AD55	AD58	AD59	AD60	AD61	AD62	AD63	AD64	AD65	AD66	AD67	AD68	AD69	AD70	AD71	AD74	AD75	AD76	AD77	AD78	AD79	AD80	AD83	AD84	AD85	AD86	AD88	AD89	AD90	AD91	AD92	AD93	AD94	AD96	AD97	AD98	AD99	C01	C02	C03	C05	C07	C08	C09	C10	C11	C12	C13	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C39	C40	C42	C43	C44	C46	C49	C50	C51	C52	C54	C55	C57	C58	C59	C60	C61	C62	C63	C64	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88
Staphylococcus aureus infection	34.71212121	9.545454545	48.18181818	5.954545455	9.227272727	58.57575758	90.60606061	130.8484848	126.2878788	10.72727273	50.33333333	76.51515152	26.06060606	43.77272727	41.3030303	22.10606061	187.3636364	17.01515152	2071.060606	18.45454545	56.74242424	13.24242424	28.57575758	44.83333333	110.8787879	536.0757576	6.621212121	136.5454545	54.39393939	128.8636364	64.56060606	20.42424242	248.7878788	44.37878788	6.893939394	23.21212121	33.24242424	111.030303	67.90909091	101.8939394	29.48484848	0.924242424	53.43939394	4.257575758	11.18181818	19.66666667	30.40909091	85.74242424	109.5606061	17.96969697	109.2575758	30.93939394	132.1666667	21.13636364	22.13636364	23.37878788	50.04545455	17.39393939	72.25757576	408.1060606	216.0606061	131.8030303	36.86363636	22.45454545	11.1969697	118.1515152	116.3636364	473.3787879	57.60606061	83.25757576	12.74242424	23.62121212	28.95454545	9.378787879	1067.287879	15.01515152	93.40909091	26.13636364	6.863636364	179.1060606	74.66666667	38.06060606	118.8787879	149.5151515	13.28787879	123.530303	72.46969697	93.66666667	18.98484848	52.93939394	115.6666667	67.06060606	53.75757576	20.42424242	188.9393939	157.969697	825.9090909	437.6969697	113.530303	62.46969697	146.0151515	20.65151515	12.21212121	29.62121212	8.575757576	59.12121212	222	90.36363636	211.0909091	6.954545455	28.34848485	30.06060606	1.272727273	3.590909091	273.2727273	105.0757576	39.13636364	10.45454545	97.89393939	8.227272727	16.45454545	10.01515152	24.40909091	34.13636364	8.545454545	79.60606061	22.74242424	6.621212121	272.8787879	5.909090909	6.227272727	80.39393939	3.333333333	11.71212121	17.25757576	7.181818182	10.33333333	7.560606061	57.42424242	197.9090909	17.77272727	4.833333333	33.42424242	10.65151515	47.24242424	25.33333333	143.6969697	24.8030303	3.378787879	4.333333333	22.25757576	2.651515152	7.484848485	565.530303	207.6969697	156.2878788	279.969697	10.65151515	1.954545455	347.9393939	27.93939394	80.31818182	31.46969697	22.36363636	53.12121212	817.6363636	8.303030303	10.37878788	147.030303	51.1969697	100.8787879
Tuberculosis	254.259542	302.0458015	443.0076336	513.7328244	627.5572519	488.2900763	311.3664122	643.0229008	531.4503817	739.4274809	419.5801527	445.2442748	420.7175573	639.8320611	536.2366412	494.4732824	731.2137405	649.4580153	851.6030534	565.5648855	488.0763359	696.8854962	541.8396947	577.5267176	599.1755725	576.2900763	320.7480916	840.8854962	707.1068702	737.1068702	586.8320611	587.1145038	604.1374046	972.6335878	343.8473282	380.3816794	289.2061069	352.5267176	339.6641221	495.778626	342.2748092	374.7862595	405.648855	342.8015267	466.3587786	403.7633588	374.2137405	404.4045802	653.7251908	569.6793893	671.2442748	613.8931298	652.870229	533.9236641	447.740458	903.351145	531.3969466	409.3358779	462.6335878	438.1068702	603.7633588	859.610687	669.9160305	605.480916	501.9847328	519.9618321	735.3969466	836.1068702	543.9083969	408.7251908	429.7480916	565.740458	460.5954198	489.1679389	346.9007634	511.9312977	392.610687	523.9083969	526.4656489	587.740458	674.4580153	548.9007634	792.6641221	826.7251908	545.8015267	639.0152672	567.9618321	569.8854962	653.1374046	629.4045802	641.389313	701.8167939	775.3358779	698.7862595	821.1984733	585.9312977	684.778626	635.0458015	767.6183206	568.2977099	478.9618321	941.2366412	614.6946565	508.5114504	508.1450382	528.7557252	535.5267176	503.9007634	426.4503817	442.2290076	540.0916031	563.4732824	365.6183206	1104.916031	743.9389313	579.5572519	560.2900763	1104.198473	481.7175573	409.2366412	384.2824427	457.9923664	652.7022901	494.4732824	397.9389313	448.4503817	418.8549618	369.519084	386.778626	454.0305344	725.0992366	489.5419847	525.7175573	560.0763359	1094.274809	398.389313	353.6717557	382.6412214	414.5267176	488.4351145	338.0152672	336.0916031	1068.923664	855.7862595	599.740458	477.1068702	636.7862595	526.480916	610.519084	473.0229008	665	471.9160305	463.6870229	601.8396947	618.7862595	410.3435115	712	457.3435115	404.4351145	540.2137405	566.8396947	431.8778626	403.1221374	391.1755725	693.5725191	373.1068702	304.1068702	293.2519084	510.648855	539.3664122	350.9847328
Vibrio cholerae infection	0	0	0	0	0	0	0	7.166666667	0	0	0	0	0	0	0	0	0.416666667	0.166666667	0.0625	26.95833333	0	0.270833333	0	0	3.375	0	0	0.083333333	0	0	0	0	0.354166667	1.6875	0	0	0	0	0	0	0.291666667	0	0	0	0	0	1.416666667	0	0	0	4.875	0.104166667	0	0	0	0	0	0	0	0	0	0	0	0.895833333	0.541666667	0	53.875	0	0	0	0	0	0	0	0	0	0	0	0	2.895833333	0	0	219.0208333	0	4.229166667	7.25	0	0	0	0	0	0	0	0.625	0	0	0.5	0	0	0	0	0.083333333	0	0	0	0	0	0	0	7.25	0	0	0	0	0	0.270833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104166667	0	0.4375	0.541666667	0	0	0	0	2.145833333	0.4375	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	1.3125	0	0	0	0	0	0.25	0	0	0	2.5	0	0	1.145833333
African trypanosomiasis	27.97297297	211.2702703	181.5405405	109.9459459	26.02702703	117.3783784	26.67567568	224.8108108	192.972973	379.1891892	24.97297297	86.16216216	8.918918919	461.2162162	270.9459459	14.67567568	222.0540541	251.8918919	179.2162162	9.945945946	217.8918919	240.2162162	68.05405405	299.0810811	70.94594595	406.0810811	70.40540541	497.5405405	630.9189189	610.2702703	27.64864865	54.18918919	342.8918919	519.4864865	40.05405405	82.18918919	63.35135135	193.1081081	261.5405405	130.3513514	119	64.86486486	207.3783784	2.648648649	356.8648649	138.9459459	268.4864865	368.8648649	389.7567568	285.5405405	262.0540541	704.7837838	47.10810811	5.945945946	28.21621622	1019.027027	153.1081081	100.8648649	23.40540541	79.51351351	270.6486486	43.08108108	253.5945946	421.3783784	8.081081081	80.75675676	515.4054054	330.9189189	400.6756757	14.2972973	22.94594595	174.4054054	43.78378378	349.0540541	6.162162162	48.91891892	257.7297297	151.5135135	411.4324324	208.6216216	49.59459459	55.10810811	131.5135135	410.6756757	614.7567568	48.91891892	65	52.62162162	331.5675676	336.6486486	120.0810811	479.1891892	246.7837838	118.4054054	172.2702703	371.2162162	230.2972973	280.5405405	22.51351351	578.7297297	17.59459459	541.972973	18.91891892	165.2702703	1.081081081	65.81081081	146.6216216	3.324324324	7.702702703	4.756756757	89.81081081	133.972973	10.43243243	674.3513514	204.6756757	42.59459459	208.7567568	704.5405405	104.4864865	265.2972973	6.054054054	34.54054054	331.4054054	32.21621622	44.97297297	536.8378378	11.59459459	2.783783784	26.83783784	5.756756757	160.4324324	171.4324324	18	3.513513514	815.972973	20.56756757	87.10810811	38.37837838	45.94594595	490.8918919	31.83783784	8.432432432	607.1621622	81.21621622	79.56756757	37.67567568	246.0810811	160.2702703	648.8108108	17.13513514	219.5135135	23.43243243	62.2972973	261.5675676	27.43243243	15.27027027	362.5135135	16.21621622	20.67567568	161	550.8918919	152.3243243	65.24324324	13.2972973	481.7027027	137	9.162162162	10.94594595	235.0540541	73.54054054	44.67567568
Amoebiasis	31.22222222	63.72839506	4.864197531	36.7037037	10.49382716	28.38271605	19.7654321	40.55555556	35.13580247	119.962963	110.8271605	30.54320988	68.02469136	46.2962963	154.8024691	38.80246914	7.259259259	16.69135802	0.62962963	93.55555556	42.90123457	48.69135802	65.32098765	75.72839506	83.17283951	31.85185185	39.67901235	39.50617284	218.4444444	205.691358	26.19753086	17.55555556	78.43209877	11.25925926	28.14814815	6.518518519	14.96296296	28.37037037	45.27160494	103.1851852	9.851851852	1.555555556	14.24691358	11.74074074	15.08641975	4.765432099	17.91358025	2.086419753	48.19753086	173.617284	41.59259259	16.9382716	147.5061728	10.9382716	32.17283951	1.777777778	35.39506173	45.91358025	14.71604938	1.679012346	109.1481481	211.7901235	34.11111111	41.30864198	10.7654321	52.75308642	23.9382716	28.98765432	12.60493827	40.43209877	19.86419753	22.17283951	74.24691358	141.1234568	3.049382716	62.19753086	14.66666667	72.69135802	34.32098765	165.0617284	44.35802469	116.2962963	97.58024691	72.14814815	92.04938272	13.13580247	20.48148148	121.9382716	27.51851852	49.67901235	32.44444444	48.28395062	41.03703704	2.259259259	32.2345679	272.7160494	10.38271605	167.8888889	94.67901235	27.69135802	21.95061728	9.283950617	48.56790123	66.24691358	7.259259259	16.02469136	36.67901235	32.85185185	9.567901235	68.22222222	47.62962963	13.95061728	44.04938272	4.160493827	27.59259259	11.75308642	12.40740741	16.85185185	75.2345679	85.44444444	24.61728395	52.07407407	49.83950617	12.62962963	22.56790123	20.7654321	12.97530864	18.67901235	20.45679012	12.77777778	10.30864198	43.01234568	3.703703704	14.54320988	14.5308642	28.72839506	49.4691358	38.85185185	21.22222222	6.901234568	31.14814815	16.20987654	34.91358025	21.86419753	58.83950617	32.17283951	118.4691358	140	6.617283951	24.18518519	16.37037037	25.2345679	6.679012346	145.7777778	43.28395062	22.27160494	83.86419753	22.24691358	30.22222222	195.6296296	199.1851852	15.01234568	71.54320988	10.69135802	4.419753086	0.432098765	27.60493827	23.77777778	41.88888889	23.39506173	47.97530864
Chagas disease (American trypanosomiasis)	10.36585366	95.32926829	81.8902439	48.74390244	11.74390244	52.37804878	3.914634146	95.08536585	86.98780488	170.9634146	11.04878049	38.58536585	3.536585366	205	121.7560976	6.231707317	98.69512195	113.0487805	80.86585366	2.926829268	98.31707317	107.8902439	30.67073171	132.5	30.57317073	181.5	31.76829268	218.3292683	284.6097561	272.2195122	10.56097561	24.06097561	151.1829268	233.3536585	17.69512195	36.13414634	28.48780488	85.86585366	118.0121951	55.82926829	50.7804878	29.26829268	90.76829268	0.682926829	160.4268293	62.41463415	120.2439024	166.4390244	168.0853659	127.804878	116.3536585	318.0121951	20.56097561	1.280487805	12.47560976	459.804878	68.82926829	45.43902439	10.35365854	33.14634146	122.0121951	18.86585366	102.3658537	190.097561	3.256097561	24.47560976	227.804878	149.2682927	180.6097561	6.12195122	9.463414634	75.40243902	19.62195122	157.4390244	2.780487805	17.8902439	112.9756098	68.23170732	185.6463415	93.82926829	19.12195122	23.48780488	57.90243902	185.0731707	276.7073171	20.87804878	28.96341463	22.56097561	148.0853659	146.902439	52.85365854	212.2195122	109.2682927	52.54878049	76.14634146	164.7439024	102.3414634	126.3292683	9.902439024	261.097561	7.256097561	244.5121951	3.743902439	74.14634146	0.219512195	29.54878049	65.97560976	0.646341463	2.548780488	1.451219512	39.93902439	60.12195122	2.902439024	304.0731707	92.35365854	17.96341463	93.7195122	317.902439	46.25609756	119.6341463	2.024390244	15.14634146	148.6463415	14.29268293	20.09756098	242.195122	1	1.048780488	12.1097561	1.975609756	72.29268293	77.35365854	8.12195122	1.073170732	368.1829268	7.695121951	33.53658537	16.37804878	20.17073171	221.3780488	12.54878049	2.292682927	273.9634146	36.64634146	35.70731707	16.93902439	108.9512195	72.31707317	292.6829268	5.097560976	98.43902439	9.914634146	28.1097561	118.0243902	6.073170732	5.146341463	163.5731707	0.975609756	9.195121951	72.46341463	248.1097561	68.02439024	29.36585366	4.06097561	216.8902439	61.81707317	1.426829268	3.841463415	105.5	33.09756098	19.24390244
Toxoplasmosis	0.053191489	0.063829787	0.138297872	0.106382979	1.840425532	0.361702128	0.138297872	2.234042553	0	0	0	0.191489362	0.138297872	0.393617021	0.031914894	0.276595745	1.70212766	3.457446809	0.563829787	0.244680851	0.021276596	0.468085106	0	0	1.914893617	0.031914894	0.042553191	0.670212766	0	1.255319149	4.872340426	0.053191489	0.457446809	0.287234043	0.5	0	1.180851064	0.063829787	0	0.29787234	0.212765957	0	0	0	0	0.170212766	0	0	0.159574468	0.276595745	1.021276596	0	0.734042553	0	0.074468085	0	0.255319149	0.138297872	0.127659574	11.24468085	0.212765957	9.117021277	0.042553191	0	0	0.031914894	0.127659574	0	0.212765957	0.063829787	0.180851064	0.138297872	1.223404255	0	0.627659574	0.063829787	0.042553191	0	0	0.138297872	0.755319149	0.074468085	1.585106383	1.510638298	1.095744681	0	1.329787234	2.042553191	0.127659574	0.021276596	0.255319149	0	0.553191489	0.234042553	3.712765957	0.063829787	0.074468085	1.244680851	1.446808511	0.180851064	0	0	0.14893617	0.319148936	0.074468085	0.531914894	0	0.223404255	0	0.106382979	0.042553191	0	0	0.053191489	0	0	0	0	0.063829787	0	0	0	0.35106383	0.053191489	0.074468085	0	0	0	0	0.053191489	0	0.223404255	0	0	0	0.180851064	0.063829787	0.042553191	0.063829787	0	0.127659574	0.074468085	0.20212766	0.712765957	0	0	0	0.053191489	0	0	0.510638298	0	0	0	1.819148936	0.170212766	0	0.244680851	0	0	0	0.031914894	0	0.074468085	2.35106383	0	0.138297872	0.095744681	1.074468085	0	0.127659574
Epstein-Barr virus infection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292682927	0.109756098	47.34146341	0	0.475609756	0	0	5.926829268	0	0	0.146341463	0	0	0	0	0	2.963414634	0	0	0	0	0	0	0	0	0	0	0	0	2.487804878	0	0	0	8.56097561	0.182926829	0	0	0	0	0	0	0	0	0	0	0	1.573170732	0.951219512	0	94.6097561	0	0	0	0	0	0	0	0	0	0	0	0	4.463414634	0	0	384.6219512	0	7.426829268	12.73170732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146341463	0	0	0	0	0	0	0	12.73170732	0	0	0	0	0	0.475609756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182926829	0	0.768292683	0.951219512	0	0	0	0	3.768292683	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109756098	0	2.304878049	0	0	0	0	0	0.43902439	0	0	0	4.390243902	0	0	2.012195122
Hepatitis B	0.044247788	0.053097345	0	0.088495575	1.530973451	0.300884956	0.115044248	1.85840708	0	0	0	0.159292035	0.115044248	0.327433628	0.026548673	0.230088496	1.415929204	2.946902655	0.495575221	11.65486726	0.017699115	0.504424779	0	0	3.026548673	0.026548673	0.03539823	0.592920354	0	1	4.053097345	0.044247788	0.380530973	0.955752212	0.415929204	0	0	0.053097345	0	0.247787611	0.17699115	0	0	0	0	0.14159292	0.601769912	0	0.132743363	0.230088496	2.371681416	0.044247788	0.238938053	0	0.061946903	0	0.044247788	0.115044248	0.053097345	0	0.17699115	7.584070796	0.03539823	0.380530973	0.230088496	0.026548673	22.99115044	0	0.17699115	0.053097345	0.150442478	0.115044248	1.017699115	0	0.017699115	0.053097345	0.03539823	0	0	1.194690265	0.628318584	0.061946903	94.3539823	1.256637168	2.707964602	3.079646018	1.10619469	1.699115044	0.10619469	0.017699115	0.212389381	0	0.371681416	0	2.221238938	0.053097345	0.061946903	0	0.150442478	0.150442478	0	0.03539823	0.123893805	0.265486726	0.061946903	0.442477876	0	0.185840708	0	3.168141593	0.03539823	0	0	0.044247788	0	0.115044248	0	0	0.053097345	0	0	0	0.292035398	0.044247788	0.061946903	0	0	0	0	0.044247788	0	0.185840708	0	0.044247788	0	0.336283186	0.283185841	0.03539823	0.053097345	0	0.10619469	0.973451327	0.168141593	0.592920354	0	0	0	0	0	0	0.424778761	0	0	0	1.513274336	0.168141593	0	0.761061947	0	0	0	0.026548673	0	0.168141593	1.955752212	0	0.115044248	1.14159292	0.89380531	0	0.592920354
Hepatitis C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094117647	0.035294118	15.22352941	0	0.152941176	0	0	1.905882353	0	0	0.047058824	0	0	0	0	0	0.952941176	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	2.752941176	0.058823529	0	0	0	0	0	0	0	0	0	0	0	0.505882353	0.305882353	0	30.42352941	0	0	0	0	0	0	0	0	0	0	0	0	1.435294118	0	0	123.6823529	0	2.388235294	4.094117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047058824	0	0	0	0	0	0	0	4.094117647	0	0	0	0	0	0.152941176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0	0.247058824	0.305882353	0	0	0	0	1.211764706	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035294118	0	0.741176471	0	0	0	0	0	0.141176471	0	0	0	1.411764706	0	0	0.647058824
Herpes simplex virus 1 infection	0.034013605	0.040816327	0	0.068027211	1.176870748	0.231292517	0.088435374	1.428571429	0	0	0	0.12244898	0.088435374	0.25170068	0.020408163	0.176870748	1.088435374	2.428571429	0.442176871	35.36734694	0.013605442	0.653061224	0	0	5.632653061	0.020408163	0.027210884	0.537414966	0	0.768707483	3.115646259	0.034013605	0.292517007	2.387755102	0.319727891	0	0	0.040816327	0	0.19047619	0.136054422	0	0	0	0	0.108843537	1.850340136	0	0.102040816	0.176870748	6.598639456	0.136054422	0.183673469	0	0.047619048	0	0.034013605	0.088435374	0.040816327	0	0.136054422	5.829931973	0.027210884	1.170068027	0.707482993	0.020408163	70.44897959	0	0.136054422	0.040816327	0.115646259	0.088435374	0.782312925	0	0.013605442	0.040816327	0.027210884	0	0	3.408163265	0.482993197	0.047619048	287.0816327	0.965986395	6.224489796	9.469387755	0.850340136	1.306122449	0.081632653	0.013605442	0.163265306	0	0.285714286	0	1.707482993	0.040816327	0.047619048	0	0.115646259	0.115646259	0	0.108843537	0.095238095	0.204081633	0.047619048	0.340136054	0	0.142857143	0	9.537414966	0.027210884	0	0	0.034013605	0	0.353741497	0	0	0.040816327	0	0	0	0.224489796	0.034013605	0.047619048	0	0	0	0	0.034013605	0	0.142857143	0	0.136054422	0	0.68707483	0.74829932	0.027210884	0.040816327	0	0.081632653	2.850340136	0.129251701	0.455782313	0	0	0	0	0	0	0.326530612	0	0	0	1.163265306	0.19047619	0	1.870748299	0	0	0	0.020408163	0	0.37414966	1.503401361	0	0.088435374	3.326530612	0.68707483	0	1.578231293
Human T-cell leukemia virus 1 infection	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153846154	0.057692308	24.88461538	0	0.25	0	0	3.115384615	0	0	0.076923077	0	0	0	0	0	1.557692308	0	0	0	0	0	0	0	0	0	0	0	0	1.307692308	0	0	0	4.5	0.096153846	0	0	0	0	0	0	0	0	0	0	0	0.826923077	0.5	0	49.73076923	0	0	0	0	0	0	0	0	0	0	0	0	2.346153846	0	0	202.1730769	0	3.903846154	6.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	6.692307692	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096153846	0	0.403846154	0.5	0	0	0	0	1.980769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057692308	0	1.211538462	0	0	0	0	0	0.230769231	0	0	0	2.307692308	0	0	1.057692308
Human cytomegalovirus infection	0.026041667	0.03125	0	0.052083333	0.901041667	0.177083333	0.067708333	1.09375	0	0	0	0.09375	0.067708333	0.192708333	0.015625	0.135416667	0.833333333	1.692708333	0.276041667	0.119791667	0.010416667	0.229166667	0	0	0.9375	0.015625	0.020833333	0.328125	0	0.588541667	2.385416667	0.026041667	0.223958333	0.140625	0.244791667	0	0	0.03125	0	0.145833333	0.104166667	0	0	0	0	0.083333333	0	0	0.078125	0.135416667	0.177083333	0	0.140625	0	0.036458333	0	0.026041667	0.067708333	0.03125	0	0.104166667	4.463541667	0.020833333	0	0	0.015625	0.0625	0	0.104166667	0.03125	0.088541667	0.067708333	0.598958333	0	0.010416667	0.03125	0.020833333	0	0	0.067708333	0.369791667	0.036458333	0.776041667	0.739583333	0.536458333	0	0.651041667	1	0.0625	0.010416667	0.125	0	0.21875	0	1.307291667	0.03125	0.036458333	0	0.088541667	0.088541667	0	0	0.072916667	0.15625	0.036458333	0.260416667	0	0.109375	0	0.052083333	0.020833333	0	0	0.026041667	0	0	0	0	0.03125	0	0	0	0.171875	0.026041667	0.036458333	0	0	0	0	0.026041667	0	0.109375	0	0	0	0.088541667	0.03125	0.020833333	0.03125	0	0.0625	0.036458333	0.098958333	0.348958333	0	0	0	0	0	0	0.25	0	0	0	0.890625	0.083333333	0	0.119791667	0	0	0	0.015625	0	0.036458333	1.151041667	0	0.067708333	0.046875	0.526041667	0	0.0625
Human papillomavirus infection	46.82426778	83.83682008	80.41841004	102.2050209	116.8953975	91.70711297	54.9874477	114.5899582	123.2552301	135.5230126	61.27196653	88.0125523	66.84937238	128.0209205	135.5062762	90.84937238	124.9037657	131.1715481	110.6987448	107.9288703	121.0794979	134.3933054	98.75732218	137.6025105	115.8117155	145.2175732	56.48535565	164.9414226	222.6778243	239.8493724	102.539749	114.1087866	153.334728	202.8410042	66.74476987	72.44769874	50.68619247	64.41422594	61.73221757	93.0041841	56.62761506	68.89121339	71.78242678	59.80334728	98.62343096	79.23430962	66.36820084	70.71129707	116.0209205	100.0878661	118.4267782	224.1129707	118.5230126	96.35983264	78.77405858	168.6569038	98.82008368	74.92468619	89.37238494	80.23430962	156.8368201	147.2677824	126.4393305	112.0794979	89.66527197	106.1924686	165.0753138	180.3974895	102.3849372	71.89121339	83.0376569	111.5606695	77.56066946	140.8033473	66.30962343	90.57322176	72.15062762	117.6317992	91.61087866	104.9748954	128.8410042	98.29288703	251.8033473	199.8117155	186.7991632	116.251046	103.1046025	105.4142259	126.1715481	140.125523	123.874477	129.6192469	175.6569038	137.5523013	165.1589958	156.6736402	143.9330544	124.7029289	140.0251046	103.665272	83.35564854	207.9539749	106.6443515	108.7949791	91.0460251	99.85355649	141.5774059	91.73640167	78.81171548	80.46861925	91.64435146	104.3389121	61.08786611	238.8912134	140.9079498	98.05439331	113.3221757	241.2050209	126.0711297	83.68619247	70.22175732	82.84100418	137.4811715	89.41422594	67.56066946	144.2970711	74.69037657	63.82426778	70.93305439	64.93723849	132.6736402	114.1004184	84.18410042	85.89958159	253.6778243	66.26778243	68.38493724	71.56066946	72.43933054	167.7531381	58.52301255	59.58995816	221.1087866	160.8577406	95.89958159	91.14225941	166.0585774	93.56066946	211.1087866	78.58577406	108.0125523	81.27196653	74.23849372	191.6903766	98.46861925	83.60251046	192.7196653	82.68200837	67.45188285	239.4728033	191.4644351	83.9539749	74.0209205	69.64853556	148.2301255	67.69456067	54.32217573	55.51464435	101.0753138	113.9037657	81.958159
