OTU	Kingdom	Phylum	Class	Order	Family	Genus	Species
f29dd53042a03ae66782d5a506166263	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 CHKCI002	 uncultured_bacterium
e26cccace39ffc677139e4dc92f14bc3	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
9bcfd31e83746bdfd7a0030bc909a7c6	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelatoclostridiaceae	 Erysipelotrichaceae_UCG-003	 uncultured_bacterium
030b4f4c7abd7456ee15c7c003aab51a	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
089a1f1f72e5358297250366530029ed	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Gemellaceae	 Gemella
59af075a1ee2de691d4fc404fc4d93ec	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Flavonifractor
e064f5786eb215ae132653239c1d3e93	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 CHKCI002	 Coriobacteriaceae_bacterium
f77d2cf3c4d4dd859df7d96bce500562	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides	 Parabacteroides_gordonii
5349a7e94ed4af720dd843900c791b45	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured
96051decc34c9bfe247a17fcd0670b25	Bacteria	 Firmicutes	 Clostridia	 Monoglobales	 Monoglobaceae	 Monoglobus	 uncultured_bacterium
4a612c244e1ef01e7c887f5b5c8e96a8	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 uncultured	 Prevotella_sp.
730a7370d1de31be711ca7154a4c23e5	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
3c76a8e7f11f91f52d71635b64956208	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Stomatobaculum	 uncultured_bacterium
f9c73e146ac5096f0f2e409a46b0aeb0	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Faecalitalea
d57fd4ee4dee886fe273dc1b4282f61f	Bacteria	 Synergistota	 Synergistia	 Synergistales	 Synergistaceae	 Pyramidobacter	 Pyramidobacter_piscolens
ee54b4e87897aa8e9c04e7d96fdf8490	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus
17bc8dc70416380ec8059216045f717b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005	 uncultured_rumen
5857bed43d433f5fa3525e471f9514ff	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sutterellaceae	 Sutterella	 gut_metagenome
d912c06073abdb9d980ecf2806a51c26	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Intestinimonas	 Flavonifractor_plautii
b667000eb98cf17e5345425d7c1222af	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Enterococcus_cecorum
18f557ed1fb6026bb8a6398984d19dd4	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_UCG-001	 Lachnospiraceae_bacterium
a317bc84a18128ff1dad7ca1f1ac7cf0	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Paludicola	 Ruminococcaceae_bacterium
e74a7d4ca3e5997218bff91b667c48ff	Bacteria	 Firmicutes	 Clostridia	 Peptococcales	 Peptococcaceae	 uncultured
b1a448dc7412d506e18461362944ecf8	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ethanoligenenaceae	 Acetanaerobacterium	 uncultured_rumen
39ad3267db6e7e83e902b055e87c8b31	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Barnesiellaceae	 Barnesiella
c6ccd5abb1894fa3f0312f39545306e1	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 uncultured	 uncultured	 uncultured_bacterium
b48fb3fd0943aff801af07753e29a067	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Phascolarctobacterium
dbfb078252210034905040c4ee9ece51	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae	 Leuconostoc	 Leuconostoc_citreum
02aaade0e0c17068a8061682592b8986	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured
7a8d3454eb9d2fdc2579a93790479c14	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
ddd0cac092b391684d9647b14e3a3f34	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 uncultured	 uncultured_Coriobacteriales
69023d08c66f627325cbd2f397433f0d	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Porphyromonas	 Porphyromonas_somerae
19c8480756b9044c5d1cbe2a9f7ef60d	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 [Eubacterium]_ventriosum_group
2a3acd230d5f3b3b6dc748dfc774e9b8	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Butyricicoccaceae	 UCG-009
c16ee82d4567186d3097877a85877519	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales-Selenomonadales	 Veillonellaceae	 Dialister	 Dialister_propionicifaciens
fb526e0f48a13e7b6ff18e9d17dd5bad	Bacteria	 Firmicutes	 Clostridia	 Monoglobales	 Monoglobaceae	 Monoglobus	 uncultured_bacterium
d0410059fd3312fe9296cae068d4f250	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenella	 Christensenella_minuta
70c0926424c05d4d74f722601448c85c	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Faecalibacterium
e665d8838b433fc9698778c0817bb6fd	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae	 Family_XIII_AD3011_group	 uncultured_bacterium
1f434eae224284452953f8645aa45f59	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 uncultured
fd16e2a7aedd63eb644f34cdafbcdbef	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Incertae_Sedis	 uncultured_organism
25cbf6dcf9bf442431fa7e47dbbe3a9f	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Barnesiellaceae	 Barnesiella
abf355634932a8d10b1caf755235e521	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
535ca2f9c39956853b755d1c1b464606	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Bacteroides_sp.
c1ee1ff12dfa03db852386be3249a377	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus
99ddf402ff6b96c483991642ebf1f5bd	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
3ac77bc1410516ad7fa3a526b862d0e7	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae	 Terrisporobacter
72ae07fa91400f61a02b2a5c5cc963e3	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 [Ruminococcus]_gnavus_group
89990647f8696a6c8cffd98ef9094d9a	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_finegoldii
0a8db220648017d95e7e6be119778ac1	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales	 Anaerococcus	 Anaerococcus_prevotii
f9dc9ccd6ae2665f7e382538e5cc925b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured
a60729eeae333844894c4a8389f6593e	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcales-Tissierellales	 Peptoniphilus	 Peptoniphilus_urinimassiliensis
703236a63ed7dacd7ddf2d4b1d54b53c	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
7c76f7c679220cf37848789b663c0a02	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospiraceae_UCG-010	 uncultured_organism
98a2c238dbde17f1c3f1f6e08f5c01df	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriales_Incertae_Sedis	 uncultured	 gut_metagenome
9807ec586912246d63fa99d8f3337fef	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
7e87401db896fdf263855331029ba78e	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
0217e86f67821ef0c58de8bfcd2e6ec6	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae
36ef1d4421cdc64c91d2c6b1a7e8a43f	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Enterorhabdus	 uncultured_bacterium
e4bc2d8e44e42a1462ecc1c60edf8a52	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Eggerthella
8deb6aa116ae70804d1f36c20c18c38f	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus_anginosus
f638b2b6e4dff3e95b0e0f1be9a20cf8	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
aee681d8ecac4457bfe139c09b2ff177	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
5efe9c4123ddb4fd8e8b4da7886b0a2f	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Blautia
5ed00b594cf36be006872306dad750ff	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Muribaculaceae	 Muribaculaceae	 uncultured_bacterium
36b01f762b37ea7169701fe73614f506	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium_argentoratense
256c538168b50bbfbe7c92b8e2180bad	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
7a0f48ff317556dc956ed5890be55457	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Enterorhabdus	 uncultured_bacterium
3765e2593d6bb766afd8bf563841dfa7	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
6d619e0e2931bd6ae34a28696dc76dba	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
0c0661047bb1b209895a3a922875e6da	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Subdoligranulum	 uncultured_Subdoligranulum
5ea6503cea1792a03591c3eb152bbf69	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Frisingicoccus
41a232d0353bbf26378d54ee41e194b3	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Butyricicoccaceae	 Butyricicoccus
d27d1a8cfb0d373fd75ba0b64172a27d	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
31c40d225eae3bc052fe740ad5a2d893	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Bacteroides_sp.
efa20c0e4ea473168e7842df70f58ca2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Colidextribacter
8d21f72fa2b101a9e5cf8819b5606944	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides
06f5587194058690234b0af24a1b20e8	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia	 Slackia_exigua
e0e562a1f160ebed0b359e973000ecf4	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_nordii
9177723de5f0f3a51baebd285fe41b6f	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Alloprevotella
44eb0262f5c463be2c6712d0ad198a44	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 [Clostridium]_methylpentosum_group	 [Clostridium]_methylpentosum_group	 Ruminococcus_sp.
26672648de2181a2c04ca33e88a1afd1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Morganellaceae	 Proteus
bdcde1cc531fb47995c1d6a88f38182c	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
093b9fc0c5879592a59e6d2991f1aa8b	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Alloprevotella	 uncultured_bacterium
267a6ddac1a460205ac339f3341ffc75	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Coriobacteriales_Incertae_Sedis	 uncultured	 uncultured_organism
fd60aa5b54b0a2ba4035d20b306787ee	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Frisingicoccus
4107454f661641cc43dbd9286787ca70	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Agathobacter
6bb196e0a84e758c17dc9a4a98c564da	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae
3e3538ac6cfac6a58a5b6b597d9fe60b	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 uncultured_bacterium
c55b486b00eb7dd2bd960c38c024d1d1	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
4cfb3c4746090e469bf432f2d33b6715	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio
186c9fa38e1428e565a3e55fc8483a88	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 uncultured
7972da1d49da88e5a80b268611a166bb	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
33c2f357f6d34ce04bc1ad9225da72b1	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
eb470140421ff84d4b5aea831432ae31	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Incertae_Sedis
8c4a2a2affccb26d3836edaed67a6b75	Bacteria	 Firmicutes	 Clostridia	 Clostridia_UCG-014	 Clostridia_UCG-014	 Clostridia_UCG-014
e36d22603435e6abbcad67d2541c6803	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae	 [Eubacterium]_brachy_group	 uncultured_bacterium
0a2b656f994fc7cfd4dca36fb58085f7	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
219cd341f83b6e3206cde51df3a8fccf	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
c9530512bab2487f5ed05bd9c1b5a642	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Oxalobacter	 Oxalobacter_formigenes
27cf0e8e13806b9693b8179fdcc741ec	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae
43d3abac3e9a9ff1aaa9af2c73fb6669	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Slackia	 uncultured_bacterium
e3cf452054d15de98422dfb16613c7b6	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae	 Family_XIII_AD3011_group	 gut_metagenome
a3db1b300a107cfa951dd573815a818e	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae
e7f9434212ef9be4f431db7719c0b612	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 uncultured_bacterium
30c0f126a7993b0ab908089f49c524bd	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Anaerofilum
274df2c16d1353a8af3c21cf1625a3a4	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Actinomyces_lingnae
6929fcf6c18e5242fac26ed563bdd4fc	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 uncultured_bacterium
8ca5821de1f2af154935a9fbd5ddf46d	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Cryptobacterium
69512dc260f6c18c39b2f5985bbf0db3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Oxalobacter	 Oxalobacter_formigenes
102841afb62a7f62b21d9df6aae9d908	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sutterellaceae	 Sutterella	 Sutturella_timonensis
693b91e6468b31d60c8365f2a1ee9a6c	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Schaalia_odontolytica
633e217d91048b1bffeeab34f125af37	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes	 Alistipes_finegoldii
2ed5347decaff1f078d8b82eaca551c7	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae	 Family_XIII_AD3011_group	 uncultured_organism
0c5fed225201458dc0730f833bce2fc1	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Schaalia_odontolytica
77c6095e07a9d63f43cd08703ed630e3	Bacteria	 Firmicutes	 Clostridia
a9382a3326d8ab0e17db347578fff9ba	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae
87f1a65167b538864cfbd1d37900e043	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Faecalicoccus	 Faecalicoccus_pleomorphus
41ba07bb6c6b55ac2c00156fd5b9f709	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-002	 uncultured_bacterium
4a5a57fbc4e868475b2ff4d45e8d1642	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 UCG-010	 UCG-010	 unidentified
7d0f9f9a2ca5a7374f7205026ca65749	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas
5cfc55f5115d73f4c752bf6784133927	Bacteria	 Campilobacterota	 Campylobacteria	 Campylobacterales	 Arcobacteraceae	 Malaciobacter
2bfe6dc4610795667fcc404fad0e6189	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Incertae_Sedis	 uncultured_bacterium
1ded311c68e0f35b63abe48a550a1798	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
342dc88f9759a222577b4242cdd5f1d3	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
f00e27c6aadae91c727863f9902e95b2	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes
6e20979e3b8626cbb61b64fac8dc2f0c	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 uncultured
ab87e877971b5dd52ce8d76a5647bdd3	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Fournierella
1e00db7be0890911b95ab4992a4118cc	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Anaerostipes
4ec189ed638989a4944b01ddff111968	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Dielma	 Dielma_fastidiosa
c1637159ff5b88e85b83c19e4a27e624	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Sutterellaceae	 Parasutterella	 Burkholderiales_bacterium
e17ade2f8068ffa3dd7795456a6d00ec	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas	 uncultured_bacterium
98085719203a86f6493c6efe34fe0975	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae
dd8c8d60bfca3e1df01a4bbff8d3326e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas
e7d012288046ac61745f8e83d0386331	Bacteria	 Firmicutes	 Incertae_Sedis	 DTU014	 DTU014	 DTU014	 unidentified
b05d4a2ca4de197f32c7ca7a428f5396	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Anaerofilum	 uncultured_bacterium
4614a4583637e943dc6947bce565af4b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
2c59d1be9dfad048bd3dd965ec4a22bd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae	 Curvibacter
74f2c3414fa1cb7cec3f66bef71a351b	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 GCA-900066575	 uncultured_organism
08b9e507c004c725c3b8a0c04bb4a7e4	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Alistipes
88c9cb7c7ec8be1444e152d4b03209db	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Eggerthella	 uncultured_bacterium
4f4dc2dd2346da78f142aef341b5ea95	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group	 uncultured_Clostridium
08ebecb95d86464d592f0f6686951fa5	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas
2d337f6b186cb1e00af2b20748c1ba3c	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 Christensenellaceae_R-7_group
dd6c7f919d2d11f62436f26fa75b147d	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae
c1f2f989c915f7899531d82f0ea94b79	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus
af9110442e85046302288b4f8a0f4837	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 human_gut
b423e1d995ccfa093e48721a3046909c	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides
913e245bf1160aeb56f20c0f01929d3e	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured
4080331b52e02d60cabcd49e28541324	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 Intestinimonas
64e0d40246cc5533d9a0e7e710930e7a	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella	 uncultured_bacterium
b18dc0f931db19c654def5c41893569f	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae	 uncultured	 uncultured_bacterium
aa95fdfb1c22b16d0c1695e7cc9a6942	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-005
dc92223546e532251f71887dd91458cb	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces
981a4f3de8c3ecf16022bceaae7f9de0	Bacteria	 Firmicutes	 Clostridia	 Clostridia_vadinBB60_group	 Clostridia_vadinBB60_group	 Clostridia_vadinBB60_group	 uncultured_Thermoanaerobacterales
3d7e32d1142e633bacd9d467aef2d614	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 Paludicola
22603e63a5e953696db42bb9dcb04b9c	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 uncultured	 uncultured
7ce20dc0d050d5b02daef50d77765562	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_faecis
3c878999f9b09dbc335d746ee1d09368	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 NK4A214_group
2bcd6417e5d4fcc68ab93ae8ca3f6660	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae
7a6f16fc2adbcca8a83711e0ea0b28d1	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Tannerellaceae	 Parabacteroides	 Parabacteroides_johnsonii
1985e7d6f2a7c5af1cb8b632241b6b82	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 Bacteroides_stercoris
5a4cf65c99d21c116e443a3bafaf5e63	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas
9e853c417d84ab965afb5b7b73591048	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Holdemania	 uncultured_bacterium
8fe6eefe845ca06ebb360672b697e22c	Bacteria	 Firmicutes	 Bacilli	 Erysipelotrichales	 Erysipelotrichaceae	 Holdemania
2a8739a0f5b7d36d8a8751e7a3a4f7b2	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Butyricicoccaceae	 UCG-009
4376ebe62692b40e5e0156abda185072	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae	 Family_XIII_AD3011_group
f39c00ad8c4dde3e4fb9a487adda58a6	Bacteria	 Actinobacteriota	 Coriobacteriia	 Coriobacteriales	 Eggerthellaceae	 Enterorhabdus	 uncultured_bacterium
5b66e918462bb8396bfd56e14ef8c383	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Porphyromonas
5bf7943f5b2345fc046c55b8ca6da298	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Oscillospiraceae	 UCG-003
084691dd0c1424493e0d1464db4195f2	Bacteria	 Firmicutes	 Clostridia
4f936ca6f6cefe984eb8d042ff4f8689	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Marinifilaceae	 Butyricimonas
4a7df39a69d1eff98feba169ec2e40c5	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Aerococcaceae	 Abiotrophia	 uncultured_bacterium
23795146c629d52e2d5553a80fa7b80f	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 uncultured	 human_gut
5f363cf9bee0de91b5982cd7c09b25d3	Bacteria	 Desulfobacterota	 Desulfovibrionia	 Desulfovibrionales	 Desulfovibrionaceae	 Desulfovibrio
