Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Bacteroides_sp.	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	35.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;__	1.0	1.0	1.0	1.0	49.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;__;__	1.0	1.0	1.0	1.0	65.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__	1.0	1.0	8.0	43.0	4399.0	1.0	1.0	1.0	17.0	411.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_goldsteinii	1.0	1.0	1.0	1.0	619.0	1.0	1.0	1.0	1.0	182.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_gordonii	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	32.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_johnsonii	1.0	1.0	1.0	1.0	48.0	1.0	1.0	1.0	1.0	18.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_merdae	1.0	1.0	1.0	25.0	406.0	1.0	1.0	6.0	35.5	1804.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides_sp.	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	57.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;__	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter;__	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;__	1.0	1.0	1.0	10.25	411.0	1.0	1.0	1.0	6.5	222.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__	1.0	1.0	1.0	1.0	962.0	1.0	1.0	1.0	12.5	205.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_fairfieldensis	1.0	1.0	1.0	1.0	376.0	1.0	1.0	1.0	1.0	9.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__bacterium	1.0	1.0	1.0	1.0	200.0	1.0	1.0	1.0	1.0	83.0
d__Bacteria;p__Firmicutes;c__Bacilli;__;__;__;__	1.0	1.0	1.0	1.0	1058.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Entomoplasmatales;f__Entomoplasmatales_Incertae_Sedis;g__Candidatus_Hepatoplasma;__	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus_Stoquefichus;__	1.0	1.0	1.0	1.0	103.0	1.0	1.0	1.0	1.0	12.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;__	1.0	1.0	1.0	1.0	353.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;__	1.0	1.0	1.0	1.0	68.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;__	1.0	1.0	14.0	84.0	6893.0	1.0	1.0	1.0	6.5	162.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Massiliomicrobiota_timonensis	1.0	1.0	1.0	1.0	48.0	1.0	1.0	1.0	1.0	1.0
